epoch,dice_coef,iou,loss,lr,precision_1,recall_1,val_dice_coef,val_iou,val_loss,val_precision_1,val_recall_1
39,0.9310322999954224,0.871163010597229,0.03742578625679016,1e-06,0.9787161946296692,0.9748075604438782,0.8283671736717224,0.7127308249473572,0.16822656989097595,0.9399967193603516,0.8350234031677246
40,0.9313719868659973,0.8717567324638367,0.03722512722015381,1e-06,0.9788510203361511,0.9750003814697266,0.8291937112808228,0.713998019695282,0.16760118305683136,0.9392361044883728,0.8368703126907349
41,0.9317111968994141,0.8723500370979309,0.03702520206570625,1e-06,0.9789898991584778,0.9751973152160645,0.8299189805984497,0.7151249647140503,0.1671474575996399,0.9384042024612427,0.8385453820228577
42,0.9320494532585144,0.8729420304298401,0.036825984716415405,1e-06,0.9791289567947388,0.9753885269165039,0.8306721448898315,0.7162764072418213,0.16672588884830475,0.9378474950790405,0.8400460481643677
43,0.9323869347572327,0.8735328912734985,0.036627378314733505,1e-06,0.9792703986167908,0.9755812287330627,0.8314385414123535,0.7174403071403503,0.16631746292114258,0.9372861981391907,0.8415586352348328
44,0.9327234625816345,0.8741223812103271,0.03642959147691727,1e-06,0.979412853717804,0.9757660031318665,0.8322386741638184,0.7186444997787476,0.1658463031053543,0.936871349811554,0.8430541157722473
45,0.9330591559410095,0.874710738658905,0.03623250871896744,1e-06,0.9795549511909485,0.9759488105773926,0.8329421281814575,0.7197201251983643,0.1654760241508484,0.936619758605957,0.8442744016647339
46,0.9333935379981995,0.8752976655960083,0.03603631630539894,1e-06,0.9796938300132751,0.9761325716972351,0.8335637450218201,0.7206556797027588,0.16528169810771942,0.9362930059432983,0.84527188539505
47,0.9337270259857178,0.8758828043937683,0.03584100306034088,1e-06,0.9798291325569153,0.9763093590736389,0.8342127799987793,0.7216428518295288,0.1650194674730301,0.9359741806983948,0.8464424014091492
48,0.9340591430664062,0.8764663934707642,0.03564666211605072,1e-06,0.9799669981002808,0.9764859080314636,0.8348262310028076,0.7225804924964905,0.16472922265529633,0.9358357191085815,0.8474304676055908
49,0.9343901872634888,0.8770480751991272,0.0354534275829792,1e-06,0.9801084399223328,0.9766584038734436,0.8353694081306458,0.7234283089637756,0.16442272067070007,0.9356532096862793,0.8484553694725037
50,0.9347198009490967,0.8776278495788574,0.0352611280977726,1e-06,0.9802491664886475,0.9768388271331787,0.8359053134918213,0.7242473363876343,0.1641809493303299,0.9354086518287659,0.8494421243667603
51,0.9350481033325195,0.8782054781913757,0.03506988659501076,1e-06,0.9803906083106995,0.9770175218582153,0.8363949060440063,0.7249844074249268,0.16403675079345703,0.9352198839187622,0.850186288356781
52,0.9353749752044678,0.878781259059906,0.034879665821790695,1e-06,0.9805321097373962,0.9771871566772461,0.8367784023284912,0.7255690097808838,0.16407617926597595,0.9350824952125549,0.8507325053215027
53,0.9357005953788757,0.8793545961380005,0.034690503031015396,1e-06,0.9806731939315796,0.9773508310317993,0.8370935916900635,0.7260592579841614,0.1642083376646042,0.9349090456962585,0.8510364294052124
54,0.9360242486000061,0.8799256682395935,0.03450247645378113,1e-06,0.9808058142662048,0.977520227432251,0.8374979496002197,0.7266665101051331,0.16433745622634888,0.9348039031028748,0.8515319228172302
55,0.936346709728241,0.8804946541786194,0.03431548550724983,1e-06,0.9809384942054749,0.9776826500892639,0.8379549980163574,0.7273468375205994,0.16439023613929749,0.9347547888755798,0.8520490527153015
56,0.9366679787635803,0.8810608983039856,0.03412984311580658,1e-06,0.9810643196105957,0.9778435230255127,0.8384577035903931,0.7280956506729126,0.1643061488866806,0.9347401857376099,0.8526692390441895
57,0.9368748664855957,0.8814261555671692,0.033949095755815506,1e-07,0.9818129539489746,0.9774143099784851,0.8390586972236633,0.7289979457855225,0.16393975913524628,0.9345147609710693,0.8536637425422668
58,0.9369168281555176,0.8815003633499146,0.03392788767814636,1e-07,0.981709361076355,0.9775682091712952,0.8395275473594666,0.7297020554542542,0.1635986715555191,0.9343772530555725,0.8544350266456604
59,0.9369568228721619,0.8815708756446838,0.03390739858150482,1e-07,0.9816223978996277,0.9776991009712219,0.8398993611335754,0.7302802205085754,0.16323401033878326,0.9343712329864502,0.855087161064148
60,0.9369951486587524,0.8816390037536621,0.03388744220137596,1e-07,0.9815572500228882,0.9778056740760803,0.8401488065719604,0.7306883931159973,0.16296450793743134,0.934328019618988,0.8555736541748047
61,0.9370326995849609,0.8817050457000732,0.03386775404214859,1e-07,0.9815091490745544,0.9778896570205688,0.8403500914573669,0.7310139536857605,0.16275767982006073,0.9342426061630249,0.8559857606887817
62,0.9370689988136292,0.8817697763442993,0.033848196268081665,1e-07,0.9814756512641907,0.9779592156410217,0.8405271768569946,0.7312971949577332,0.1625794768333435,0.9341461658477783,0.8563992381095886
63,0.9371054172515869,0.8818337321281433,0.03382866084575653,1e-07,0.981453537940979,0.9780173301696777,0.8406854867935181,0.7315465211868286,0.16245508193969727,0.934005618095398,0.8567183613777161
64,0.9371412396430969,0.8818970918655396,0.03380909562110901,1e-07,0.9814396500587463,0.9780657291412354,0.8408572673797607,0.731816291809082,0.162305548787117,0.9338849186897278,0.8571295142173767
65,0.9371767640113831,0.8819600343704224,0.03378947079181671,1e-07,0.9814318418502808,0.9781057834625244,0.8410478234291077,0.7321100831031799,0.16211144626140594,0.9338313341140747,0.8575212955474854
66,0.937212347984314,0.8820230960845947,0.03376977518200874,1e-07,0.9814280867576599,0.9781442284584045,0.841218888759613,0.7323668003082275,0.16197265684604645,0.9337161779403687,0.8578504323959351
67,0.9372477531433105,0.8820856213569641,0.033749982714653015,1e-07,0.9814274907112122,0.978179395198822,0.8413540720939636,0.7325745224952698,0.16187666356563568,0.9335675835609436,0.858119547367096
68,0.937283456325531,0.8821483254432678,0.03373008593916893,1e-07,0.9814307689666748,0.9782063364982605,0.8414964079856873,0.7327883243560791,0.16176317632198334,0.9334480166435242,0.8584250807762146
69,0.9373188614845276,0.8822113871574402,0.03371009603142738,1e-07,0.9814355969429016,0.9782307744026184,0.8416280746459961,0.7329878211021423,0.1616402417421341,0.9333449602127075,0.8587132096290588
70,0.937354564666748,0.8822747468948364,0.033690012991428375,1e-07,0.9814411997795105,0.9782552123069763,0.8417531251907349,0.7331743240356445,0.16153161227703094,0.9332358241081238,0.8589790463447571
71,0.9373903274536133,0.8823375701904297,0.03366982191801071,1e-07,0.981450617313385,0.9782771468162537,0.8418896198272705,0.7333743572235107,0.1614207923412323,0.9331583976745605,0.859247088432312
72,0.937425971031189,0.8824009299278259,0.03364955633878708,1e-07,0.9814600944519043,0.9782974123954773,0.8420281410217285,0.7335734367370605,0.1613200455904007,0.9330632090568542,0.8594822287559509
73,0.9374620318412781,0.8824646472930908,0.033629197627305984,1e-07,0.981471836566925,0.9783185124397278,0.8421685099601746,0.7337725162506104,0.16122810542583466,0.9329942464828491,0.8597077131271362
74,0.9374982714653015,0.8825284838676453,0.03360873460769653,1e-07,0.9814839363098145,0.978338897228241,0.8423010110855103,0.7339587807655334,0.16114869713783264,0.9329022169113159,0.8598902225494385
75,0.9375342130661011,0.8825923204421997,0.03358820825815201,1e-07,0.9814959168434143,0.97835773229599,0.842423677444458,0.7341311573982239,0.16107992827892303,0.9328447580337524,0.8601017594337463
76,0.9375706911087036,0.8826565146446228,0.03356759995222092,1e-07,0.981508731842041,0.9783785343170166,0.8425272107124329,0.7342787981033325,0.1610220968723297,0.9327801465988159,0.8602555394172668
77,0.9376071095466614,0.8827208876609802,0.03354690223932266,1e-07,0.9815215468406677,0.9783962965011597,0.8426254987716675,0.7344217896461487,0.1609523892402649,0.9327359199523926,0.8604060411453247
78,0.9376434087753296,0.8827855587005615,0.03352614864706993,1e-07,0.981532096862793,0.9784167408943176,0.8427143096923828,0.7345495820045471,0.1609025001525879,0.932707667350769,0.8605743050575256
79,0.937680184841156,0.8828504085540771,0.03350532054901123,1e-07,0.9815462231636047,0.9784371852874756,0.8427890539169312,0.7346564531326294,0.16087667644023895,0.932663083076477,0.8606880307197571
80,0.9377167820930481,0.8829152584075928,0.03348444774746895,1e-07,0.981560468673706,0.9784544110298157,0.8428571224212646,0.7347538471221924,0.16085860133171082,0.9326391220092773,0.86078941822052
81,0.9377537369728088,0.8829804062843323,0.033463507890701294,1e-07,0.9815764427185059,0.9784721732139587,0.8429297208786011,0.7348560094833374,0.16083766520023346,0.9326132535934448,0.860881507396698
82,0.9377906918525696,0.8830456733703613,0.03344251215457916,1e-07,0.9815912842750549,0.9784931540489197,0.8429996371269226,0.7349528670310974,0.1608247309923172,0.9325626492500305,0.8609709739685059
83,0.9378277063369751,0.883111298084259,0.03342147916555405,1e-07,0.981605052947998,0.9785111546516418,0.8430693745613098,0.7350494861602783,0.1608082503080368,0.9325366020202637,0.8610827326774597
84,0.9378646612167358,0.8831766247749329,0.03340039774775505,1e-07,0.9816179275512695,0.9785276651382446,0.8431379795074463,0.7351438999176025,0.16079142689704895,0.9324901103973389,0.861174464225769
85,0.9379019141197205,0.883242130279541,0.03337928280234337,1e-07,0.9816303253173828,0.9785453081130981,0.8432096838951111,0.7352428436279297,0.16077010333538055,0.9324570894241333,0.8612668514251709
86,0.9379390478134155,0.8833081722259521,0.0333581268787384,1e-07,0.9816434979438782,0.9785645008087158,0.8432783484458923,0.735336422920227,0.16075710952281952,0.9324234127998352,0.8613550066947937
87,0.9379761815071106,0.883374035358429,0.03333693742752075,1e-07,0.981657862663269,0.9785851240158081,0.8433443307876587,0.7354249954223633,0.1607525795698166,0.9323764443397522,0.8614612817764282
88,0.9380134344100952,0.8834400177001953,0.03331571817398071,1e-07,0.981673002243042,0.978602945804596,0.8434056639671326,0.7355078458786011,0.1607501208782196,0.9323372840881348,0.8615449070930481
89,0.9380506873130798,0.8835062384605408,0.033294472843408585,1e-07,0.9816877245903015,0.978621244430542,0.843465268611908,0.7355877757072449,0.16075053811073303,0.932290256023407,0.861619234085083
90,0.9380882382392883,0.8835723996162415,0.03327319771051407,1e-07,0.9817025065422058,0.9786397218704224,0.843522310256958,0.7356646656990051,0.16075333952903748,0.9322457313537598,0.8616922497749329
91,0.9381256699562073,0.8836385011672974,0.03325190395116806,1e-07,0.9817164540290833,0.9786587953567505,0.8435781598091125,0.7357407808303833,0.16075623035430908,0.9322056174278259,0.8617578148841858
92,0.9381629824638367,0.8837052583694458,0.03323059156537056,1e-07,0.9817327260971069,0.9786753058433533,0.8436310887336731,0.735812783241272,0.16076207160949707,0.9321776628494263,0.8618165850639343
93,0.9382007122039795,0.8837714195251465,0.03320925682783127,1e-07,0.9817478656768799,0.9786936640739441,0.8436801433563232,0.7358803749084473,0.16076888144016266,0.9321498274803162,0.8618676066398621
94,0.9382381439208984,0.8838379383087158,0.033187903463840485,1e-07,0.9817637205123901,0.9787113070487976,0.8437287211418152,0.7359476685523987,0.16077706217765808,0.9321203231811523,0.8619319200515747
95,0.9382758736610413,0.8839045763015747,0.03316653519868851,1e-07,0.9817780256271362,0.9787296056747437,0.8437708616256714,0.736006498336792,0.16079124808311462,0.9320855140686035,0.861976146697998
96,0.9383133053779602,0.8839708566665649,0.03314516320824623,1e-07,0.9817909002304077,0.9787462949752808,0.843813419342041,0.7360655665397644,0.16080628335475922,0.9320576786994934,0.8620187640190125
97,0.938351035118103,0.8840374946594238,0.033123768866062164,1e-07,0.981805145740509,0.9787653684616089,0.8438555598258972,0.7361248135566711,0.16081935167312622,0.9320327043533325,0.8620681762695312
98,0.9383885264396667,0.8841041326522827,0.0331023670732975,1e-07,0.9818189740180969,0.9787843823432922,0.8438974618911743,0.736183226108551,0.1608339101076126,0.9320119023323059,0.86211758852005
99,0.9384260773658752,0.8841710090637207,0.03308095410466194,1e-07,0.9818329811096191,0.9788046479225159,0.8439343571662903,0.7362352013587952,0.16085223853588104,0.9319918751716614,0.8621547818183899
100,0.9384638667106628,0.8842377662658691,0.03305954486131668,1e-07,0.9818480610847473,0.9788236021995544,0.8439708948135376,0.7362866401672363,0.16087117791175842,0.9319800138473511,0.8621880412101746
101,0.9385014772415161,0.8843046426773071,0.033038120716810226,1e-07,0.9818631410598755,0.9788408875465393,0.844006359577179,0.736336886882782,0.16089244186878204,0.9319689273834229,0.8622148633003235
102,0.9385392069816589,0.8843709826469421,0.033016692847013474,1e-07,0.9818788766860962,0.9788580536842346,0.8440399169921875,0.7363845109939575,0.16091471910476685,0.9319553971290588,0.862247109413147
103,0.9385767579078674,0.8844379186630249,0.03299526870250702,1e-07,0.9818962812423706,0.9788762927055359,0.8440723419189453,0.736430823802948,0.16093787550926208,0.9319435358047485,0.8622720241546631
104,0.9386148452758789,0.8845046162605286,0.03297384828329086,1e-07,0.9819130301475525,0.9788960814476013,0.8441042304039001,0.7364761829376221,0.16096194088459015,0.9319226145744324,0.8622884750366211
105,0.9386520981788635,0.8845714330673218,0.03295242413878441,1e-07,0.9819267392158508,0.9789148569107056,0.8441341519355774,0.736519455909729,0.1609875112771988,0.9319127798080444,0.8623178601264954
106,0.9386897683143616,0.884638249874115,0.03293101117014885,1e-07,0.9819416999816895,0.9789330363273621,0.8441639542579651,0.736562192440033,0.16101375222206116,0.9319051504135132,0.8623337149620056
107,0.9387273788452148,0.8847046494483948,0.032909590750932693,1e-07,0.9819574952125549,0.978949785232544,0.8441926836967468,0.7366039752960205,0.1610405594110489,0.9318850040435791,0.8623517751693726
108,0.9387651681900024,0.8847715258598328,0.03288818523287773,1e-07,0.9819729924201965,0.9789689779281616,0.8442216515541077,0.736645519733429,0.16106760501861572,0.9318791627883911,0.8623650074005127
