epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
12,0.9151963591575623,0.8440209627151489,0.041327714920043945,1e-05,0.9749662280082703,0.9684401154518127,0.6141840219497681,0.44463756680488586,0.30978456139564514,0.9855592250823975,0.4936103820800781
13,0.9180258512496948,0.8488325476646423,0.03965182602405548,1e-05,0.9764524698257446,0.9706388115882874,0.626431405544281,0.45749369263648987,0.302277535200119,0.9839507937431335,0.5094355344772339
14,0.9205382466316223,0.853125810623169,0.038200974464416504,1e-05,0.977721095085144,0.972476065158844,0.6391233801841736,0.4710438549518585,0.29461514949798584,0.9825771450996399,0.5268239974975586
15,0.9222148060798645,0.8559994697570801,0.03694738820195198,1e-06,0.9808914661407471,0.9722174406051636,0.6578078866004944,0.4914786219596863,0.28172001242637634,0.981126606464386,0.5517916083335876
16,0.9225512742996216,0.8565804958343506,0.03678196668624878,1e-06,0.9800564646720886,0.9735264182090759,0.6745923161506653,0.5103069543838501,0.2692752182483673,0.9801861047744751,0.5745618343353271
17,0.9228320717811584,0.8570652008056641,0.036642685532569885,1e-06,0.9796976447105408,0.974210262298584,0.6897508502006531,0.5276915431022644,0.25783857703208923,0.9795355200767517,0.5954105854034424
18,0.9230927228927612,0.8575139045715332,0.03650953248143196,1e-06,0.9796010255813599,0.9745913147926331,0.7032996416091919,0.5435442328453064,0.24754633009433746,0.9790462851524353,0.6144402623176575
19,0.923347532749176,0.8579536080360413,0.03637689724564552,1e-06,0.9796163439750671,0.9748456478118896,0.7153109908103943,0.5578575730323792,0.23852327466011047,0.9785434007644653,0.6318055987358093
20,0.923543393611908,0.85829097032547,0.03624624386429787,1e-07,0.9797217845916748,0.9750701785087585,0.7270013093948364,0.5720566511154175,0.22960340976715088,0.9779160022735596,0.6482893228530884
21,0.9235695004463196,0.8583357334136963,0.03623272478580475,1e-07,0.9797316789627075,0.9750873446464539,0.7373433709144592,0.5848368406295776,0.22157691419124603,0.9772282242774963,0.6627602577209473
22,0.923596203327179,0.8583816885948181,0.03621877357363701,1e-07,0.9797405004501343,0.9751086235046387,0.7464836835861206,0.5963149666786194,0.21449406445026398,0.9763625264167786,0.6758274435997009
23,0.9236236810684204,0.8584294319152832,0.03620441257953644,1e-07,0.9797480702400208,0.9751269817352295,0.7546554803848267,0.6067286133766174,0.20808422565460205,0.9754633903503418,0.6876168251037598
24,0.9236521124839783,0.8584781885147095,0.036189671605825424,1e-07,0.9797583818435669,0.9751443862915039,0.7619339823722839,0.6161293387413025,0.20225180685520172,0.9744794964790344,0.6984178423881531
25,0.9236810207366943,0.8585281372070312,0.036174580454826355,1e-07,0.9797671437263489,0.9751649498939514,0.7686685919761658,0.624926745891571,0.19672848284244537,0.9735919833183289,0.7079699635505676
26,0.9237106442451477,0.858579158782959,0.03615918010473251,1e-07,0.9797786474227905,0.9751832485198975,0.774831235408783,0.633060097694397,0.19157439470291138,0.9725616574287415,0.7169081568717957
27,0.9237407445907593,0.8586308360099792,0.036143481731414795,1e-07,0.9797891974449158,0.9752019643783569,0.7806678414344788,0.6408306956291199,0.18666885793209076,0.9715713858604431,0.7255675196647644
28,0.9237714409828186,0.8586840629577637,0.0361274890601635,1e-07,0.9797982573509216,0.9752214550971985,0.786224365234375,0.6482952237129211,0.18201617896556854,0.9706823229789734,0.7343874573707581
29,0.9238026738166809,0.8587378263473511,0.036111216992139816,1e-07,0.9798086285591125,0.9752412438392639,0.7914309501647949,0.6553608775138855,0.17773666977882385,0.969718873500824,0.7437078356742859
30,0.923834502696991,0.8587925434112549,0.03609466925263405,1e-07,0.9798186421394348,0.975260853767395,0.7962455749511719,0.6619557738304138,0.17378003895282745,0.9686971306800842,0.7518355250358582
31,0.9238666296005249,0.8588480949401855,0.03607786074280739,1e-07,0.9798294901847839,0.9752823710441589,0.8004602193832397,0.6677762269973755,0.1703343242406845,0.9676557779312134,0.7586311101913452
32,0.9238994121551514,0.8589046001434326,0.03606076538562775,1e-07,0.979837954044342,0.9753032922744751,0.8043160438537598,0.6731374859809875,0.1671885997056961,0.9665272235870361,0.7650132775306702
33,0.9239327311515808,0.8589621186256409,0.03604339435696602,1e-07,0.9798489212989807,0.9753249287605286,0.8078283667564392,0.6780504584312439,0.1643540859222412,0.9653849005699158,0.7707085013389587
34,0.9239667057991028,0.8590203523635864,0.03602573648095131,1e-07,0.9798603653907776,0.9753454327583313,0.8109287023544312,0.6824137568473816,0.16185086965560913,0.9642135500907898,0.7761032581329346
35,0.9240009188652039,0.8590797185897827,0.03600779175758362,1e-07,0.979872465133667,0.9753686189651489,0.8137068748474121,0.686348021030426,0.15967026352882385,0.9631323218345642,0.7807677388191223
36,0.9240361452102661,0.8591399192810059,0.035989582538604736,1e-07,0.979883074760437,0.9753912687301636,0.8161255121231079,0.6897901892662048,0.15776775777339935,0.962037980556488,0.7850284576416016
37,0.9240714311599731,0.8592010140419006,0.03597112372517586,1e-07,0.9798954725265503,0.9754125475883484,0.8183476328849792,0.692963182926178,0.15594393014907837,0.960818350315094,0.7890170812606812
38,0.9241073727607727,0.8592628240585327,0.03595241904258728,1e-07,0.9799084067344666,0.9754378795623779,0.8203516006469727,0.6958380937576294,0.15426816046237946,0.9596044421195984,0.7926840782165527
39,0.9241436719894409,0.8593252897262573,0.035933490842580795,1e-07,0.9799231290817261,0.9754621386528015,0.822160542011261,0.6984416246414185,0.15281863510608673,0.9584257006645203,0.7960265874862671
40,0.924180269241333,0.8593887090682983,0.0359143503010273,1e-07,0.9799373149871826,0.9754860401153564,0.8237749934196472,0.7007721662521362,0.15152433514595032,0.9572589993476868,0.7990128993988037
41,0.9242174625396729,0.8594527840614319,0.03589500114321709,1e-07,0.9799513816833496,0.9755092263221741,0.8252026438713074,0.7028399705886841,0.15036329627037048,0.9560969471931458,0.8017938733100891
42,0.9242546558380127,0.8595172762870789,0.03587546572089195,1e-07,0.9799643158912659,0.9755339026451111,0.8265576362609863,0.7048064470291138,0.14927613735198975,0.9549311995506287,0.8043956160545349
43,0.9242926239967346,0.8595825433731079,0.0358557403087616,1e-07,0.9799783229827881,0.9755598902702332,0.8277760744094849,0.7065801620483398,0.14834624528884888,0.9537129998207092,0.806879997253418
44,0.9243308901786804,0.8596484065055847,0.03583582863211632,1e-07,0.9799922108650208,0.9755853414535522,0.8288167715072632,0.7080992460250854,0.14765429496765137,0.9525876641273499,0.8090235590934753
45,0.9243692755699158,0.8597147464752197,0.035815756767988205,1e-07,0.9800045490264893,0.9756107330322266,0.8297647833824158,0.7094812393188477,0.14701566100120544,0.9514899849891663,0.8109840154647827
46,0.9244080781936646,0.8597816228866577,0.035795509815216064,1e-07,0.9800184369087219,0.9756345152854919,0.8306460380554199,0.7107663750648499,0.1464342176914215,0.9504387378692627,0.8128920197486877
47,0.9244469404220581,0.8598490953445435,0.035775091499090195,1e-07,0.9800324440002441,0.9756582975387573,0.8313530087471008,0.7118010520935059,0.14604038000106812,0.949362576007843,0.8145346641540527
48,0.9244866967201233,0.8599172234535217,0.0357544906437397,1e-07,0.9800455570220947,0.9756810665130615,0.8321241736412048,0.7129263281822205,0.1455199420452118,0.948447585105896,0.8162609338760376
49,0.9245263338088989,0.859985888004303,0.035733725875616074,1e-07,0.9800590872764587,0.9757066369056702,0.8329826593399048,0.7141817212104797,0.14488306641578674,0.9475710391998291,0.8181372284889221
50,0.9245665073394775,0.8600553870201111,0.03571278601884842,1e-07,0.9800736904144287,0.9757318496704102,0.8337293267250061,0.7152773141860962,0.144330695271492,0.9468172788619995,0.8196702599525452
51,0.9246070384979248,0.8601251244544983,0.03569167107343674,1e-07,0.9800880551338196,0.9757567644119263,0.8343299627304077,0.7161637544631958,0.14389576017856598,0.9460731744766235,0.8210076689720154
52,0.9246476292610168,0.860195517539978,0.03567041456699371,1e-07,0.9801014065742493,0.9757822751998901,0.8349114656448364,0.7170221209526062,0.1434166431427002,0.9454387426376343,0.8223041892051697
53,0.9246886968612671,0.8602662682533264,0.03564901649951935,1e-07,0.9801145792007446,0.9758056998252869,0.8354215025901794,0.7177777290344238,0.1429504156112671,0.9447563290596008,0.8235065340995789
54,0.9247300624847412,0.8603376746177673,0.03562747314572334,1e-07,0.9801316261291504,0.9758321642875671,0.8359769582748413,0.7185997366905212,0.142378568649292,0.944090723991394,0.8247775435447693
55,0.9247717261314392,0.8604094386100769,0.035605818033218384,1e-07,0.9801456332206726,0.9758572578430176,0.8365923166275024,0.7195096015930176,0.1417568176984787,0.9434751272201538,0.8263687491416931
56,0.9248135089874268,0.8604815602302551,0.035584039986133575,1e-07,0.9801592826843262,0.9758792519569397,0.8371363878250122,0.7203193306922913,0.1412413865327835,0.9428399205207825,0.827728271484375
57,0.9248553514480591,0.8605540990829468,0.035562146455049515,1e-07,0.9801751971244812,0.9759017825126648,0.8375391364097595,0.7209258079528809,0.14088603854179382,0.9422576427459717,0.8289560675621033
58,0.9248977303504944,0.8606270551681519,0.035540129989385605,1e-07,0.9801889061927795,0.9759271740913391,0.8379464745521545,0.7215389013290405,0.14052826166152954,0.9417915940284729,0.8299857974052429
59,0.9249402284622192,0.8607003688812256,0.03551802039146423,1e-07,0.9802024960517883,0.9759495854377747,0.838220477104187,0.7219575047492981,0.14033618569374084,0.9412876963615417,0.8307924270629883
60,0.9249827861785889,0.8607739806175232,0.035495832562446594,1e-07,0.9802172780036926,0.9759781360626221,0.8384793400764465,0.7223537564277649,0.14015887677669525,0.9407468438148499,0.8315587043762207
61,0.9250256419181824,0.8608477115631104,0.0354735292494297,1e-07,0.9802305102348328,0.976003110408783,0.8387287855148315,0.7227351069450378,0.13995301723480225,0.9403104782104492,0.8322759866714478
62,0.9250686168670654,0.8609219789505005,0.03545115515589714,1e-07,0.980246365070343,0.9760282039642334,0.8388749957084656,0.7229629158973694,0.13987888395786285,0.9398753643035889,0.8328446745872498
63,0.925111711025238,0.8609964847564697,0.035428695380687714,1e-07,0.9802631735801697,0.9760522246360779,0.8389971852302551,0.7231544256210327,0.1398553103208542,0.9393934011459351,0.833368182182312
64,0.9251551032066345,0.8610710501670837,0.035406164824962616,1e-07,0.9802820086479187,0.9760775566101074,0.8391466736793518,0.7233862280845642,0.13981220126152039,0.9388170838356018,0.8340113759040833
65,0.9251983165740967,0.8611462116241455,0.035383567214012146,1e-07,0.9802984595298767,0.9761051535606384,0.8393654227256775,0.7237197756767273,0.1397155523300171,0.9383062720298767,0.834618091583252
66,0.9252417683601379,0.8612213134765625,0.0353609174489975,1e-07,0.9803142547607422,0.9761316776275635,0.8396099805831909,0.7240914106369019,0.13959379494190216,0.9378654956817627,0.8352161049842834
67,0.9252853989601135,0.8612968325614929,0.03533818945288658,1e-07,0.9803298115730286,0.9761583805084229,0.8398533463478088,0.7244628071784973,0.1394144743680954,0.9375596642494202,0.8358559608459473
68,0.9253295660018921,0.8613725304603577,0.035315416753292084,1e-07,0.9803441166877747,0.976184070110321,0.840108335018158,0.7248510122299194,0.13920126855373383,0.9373070597648621,0.8365116715431213
69,0.9253731369972229,0.8614479899406433,0.035292576998472214,1e-07,0.9803624749183655,0.9762099385261536,0.8403383493423462,0.7252012491226196,0.13903649151325226,0.9369813203811646,0.8371164202690125
70,0.9254172444343567,0.8615243434906006,0.035269685089588165,1e-07,0.9803796410560608,0.9762377738952637,0.8406187891960144,0.7256223559379578,0.13880038261413574,0.9367969632148743,0.8377240896224976
71,0.9254610538482666,0.8616004586219788,0.03524676337838173,1e-07,0.9803938865661621,0.9762628674507141,0.8409176468849182,0.7260693311691284,0.13854418694972992,0.9365882277488708,0.838373064994812
72,0.9255053997039795,0.8616767525672913,0.035223785787820816,1e-07,0.9804092049598694,0.9762876629829407,0.8412607312202454,0.7265802025794983,0.13823597133159637,0.9365296959877014,0.8390657901763916
73,0.9255496263504028,0.8617532253265381,0.035200756043195724,1e-07,0.9804227352142334,0.976315975189209,0.8415560722351074,0.7270218729972839,0.13798920810222626,0.9363676905632019,0.8396921753883362
74,0.9255937933921814,0.8618296384811401,0.035177700221538544,1e-07,0.9804390072822571,0.9763417840003967,0.8418663144111633,0.7274852395057678,0.13772550225257874,0.9361862540245056,0.840337336063385
75,0.9256382584571838,0.8619067072868347,0.03515460342168808,1e-07,0.980455756187439,0.976364254951477,0.8421667218208313,0.7279348373413086,0.13747207820415497,0.9359337091445923,0.8410122394561768
76,0.9256827235221863,0.8619837164878845,0.035131461918354034,1e-07,0.9804711937904358,0.9763915538787842,0.842446506023407,0.728354275226593,0.1372377574443817,0.9357206225395203,0.8416655659675598
77,0.9257274866104126,0.8620606660842896,0.0351082943379879,1e-07,0.9804862141609192,0.9764177203178406,0.8427348732948303,0.728784441947937,0.13698355853557587,0.9354923963546753,0.8422895669937134
78,0.925771951675415,0.8621379137039185,0.035085082054138184,1e-07,0.9805042743682861,0.9764451384544373,0.8430134654045105,0.7292011976242065,0.1367449313402176,0.9352834820747375,0.8428428769111633
79,0.9258166551589966,0.8622151613235474,0.035061851143836975,1e-07,0.9805205464363098,0.9764719009399414,0.8432630300521851,0.7295748591423035,0.13655373454093933,0.935099184513092,0.8433452248573303
80,0.9258612990379333,0.8622925877571106,0.03503859415650368,1e-07,0.980536699295044,0.9765005707740784,0.843525767326355,0.7299690246582031,0.13633911311626434,0.9349685907363892,0.8438639640808105
81,0.925906240940094,0.862369954586029,0.03501531481742859,1e-07,0.9805513024330139,0.9765252470970154,0.8437479734420776,0.7303033471107483,0.13616637885570526,0.9348093867301941,0.8443686962127686
82,0.9259509444236755,0.8624475002288818,0.0349920280277729,1e-07,0.9805687069892883,0.9765487909317017,0.8439428210258484,0.7305968999862671,0.13601911067962646,0.9346227645874023,0.8448412418365479
83,0.925995945930481,0.8625252842903137,0.034968726336956024,1e-07,0.9805861115455627,0.9765734076499939,0.8441292643547058,0.7308778166770935,0.13587716221809387,0.934475302696228,0.8453027606010437
84,0.9260407090187073,0.8626030087471008,0.03494541719555855,1e-07,0.9806002974510193,0.9765958189964294,0.8443025946617126,0.7311391830444336,0.13575972616672516,0.9343295097351074,0.8456955552101135
85,0.9260857105255127,0.8626804947853088,0.03492208197712898,1e-07,0.9806178212165833,0.9766203165054321,0.8444536328315735,0.7313674688339233,0.13566400110721588,0.9341820478439331,0.8460214734077454
86,0.9261305332183838,0.8627583980560303,0.03489873185753822,1e-07,0.9806352257728577,0.9766470789909363,0.8446081876754761,0.7316007614135742,0.1355590969324112,0.9340659379959106,0.8463810682296753
87,0.9261757731437683,0.8628365397453308,0.03487536683678627,1e-07,0.9806507229804993,0.9766733050346375,0.8447591662406921,0.7318295240402222,0.1354566365480423,0.9339684844017029,0.8466963768005371
88,0.9262207746505737,0.8629143834114075,0.03485200181603432,1e-07,0.980667769908905,0.9766982793807983,0.844894289970398,0.7320342659950256,0.13536883890628815,0.9338592886924744,0.8469910621643066
89,0.9262657165527344,0.862992525100708,0.03482862189412117,1e-07,0.9806841015815735,0.9767234921455383,0.845032274723053,0.7322433590888977,0.1352716088294983,0.9337900280952454,0.8472833633422852
90,0.9263108372688293,0.8630703687667847,0.03480524569749832,1e-07,0.9807013869285583,0.9767476320266724,0.8451665639877319,0.7324466109275818,0.13517871499061584,0.9336845278739929,0.8475857377052307
91,0.9263558983802795,0.8631482720375061,0.034781865775585175,1e-07,0.9807180762290955,0.9767735600471497,0.8452944159507751,0.7326402068138123,0.13509584963321686,0.9335998892784119,0.8478487133979797
92,0.9264010190963745,0.8632266521453857,0.034758493304252625,1e-07,0.9807343482971191,0.9768006801605225,0.8454188108444214,0.7328284382820129,0.1350146234035492,0.9334932565689087,0.8481063842773438
93,0.9264461398124695,0.8633044958114624,0.03473510593175888,1e-07,0.9807494878768921,0.9768272638320923,0.845535933971405,0.7330063581466675,0.1349373757839203,0.9333914518356323,0.8483611941337585
94,0.9264912009239197,0.8633828163146973,0.034711726009845734,1e-07,0.9807658195495605,0.9768538475036621,0.8456567525863647,0.7331886887550354,0.13485251367092133,0.9333158135414124,0.8486289381980896
95,0.9265363216400146,0.8634609580039978,0.034688349813222885,1e-07,0.9807823300361633,0.9768776297569275,0.8457784652709961,0.733372688293457,0.13476502895355225,0.9332655072212219,0.8489048480987549
96,0.926581621170044,0.8635388016700745,0.034664977341890335,1e-07,0.9808010458946228,0.97690349817276,0.8458915948867798,0.7335435152053833,0.1346878856420517,0.9331972599029541,0.8491510152816772
97,0.9266265630722046,0.8636170625686646,0.03464162349700928,1e-07,0.9808164834976196,0.9769258499145508,0.8460016250610352,0.7337097525596619,0.13461469113826752,0.9331314563751221,0.8493692874908447
98,0.9266717433929443,0.8636949062347412,0.03461826965212822,1e-07,0.9808331727981567,0.976952314376831,0.8461126685142517,0.7338775396347046,0.13454081118106842,0.9330708980560303,0.8496173024177551
99,0.9267170429229736,0.8637733459472656,0.034594930708408356,1e-07,0.9808494448661804,0.9769765138626099,0.8462205529212952,0.7340406775474548,0.1344740092754364,0.9330229759216309,0.8498297929763794
100,0.9267618656158447,0.8638513088226318,0.03457159548997879,1e-07,0.9808681607246399,0.9770004749298096,0.8463220596313477,0.7341939210891724,0.13441485166549683,0.9329842329025269,0.8500398993492126
101,0.9268069863319397,0.8639293909072876,0.03454827889800072,1e-07,0.9808837175369263,0.97702556848526,0.8464199900627136,0.7343419194221497,0.13435913622379303,0.9329296946525574,0.8502417802810669
102,0.9268521070480347,0.8640075922012329,0.03452496603131294,1e-07,0.980901837348938,0.9770492315292358,0.8465123772621155,0.7344815135002136,0.13431094586849213,0.9328916072845459,0.8504326343536377
103,0.9268969893455505,0.8640856742858887,0.03450167179107666,1e-07,0.9809187650680542,0.9770750403404236,0.8466016054153442,0.7346165776252747,0.1342649906873703,0.932857096195221,0.8506119251251221
104,0.9269421696662903,0.8641638159751892,0.03447838872671127,1e-07,0.9809353351593018,0.9770995378494263,0.8466897010803223,0.7347496151924133,0.13422010838985443,0.9328434467315674,0.8507806658744812
105,0.9269870519638062,0.8642416596412659,0.034455135464668274,1e-07,0.9809524416923523,0.9771254062652588,0.8467742204666138,0.7348774075508118,0.13418030738830566,0.9328011274337769,0.8509402871131897
106,0.9270321130752563,0.8643195033073425,0.034431878477334976,1e-07,0.9809693694114685,0.9771506190299988,0.846858024597168,0.7350044846534729,0.13414274156093597,0.9327665567398071,0.8510782718658447
107,0.927077054977417,0.864397406578064,0.03440863639116287,1e-07,0.9809855222702026,0.9771763682365417,0.8469400405883789,0.7351287603378296,0.1341075301170349,0.932727575302124,0.851229190826416
108,0.9271220564842224,0.8644753694534302,0.034385427832603455,1e-07,0.9810020327568054,0.9772005677223206,0.8470173478126526,0.7352460026741028,0.13407887518405914,0.9327030181884766,0.8513690829277039
109,0.927166759967804,0.8645530343055725,0.034362226724624634,1e-07,0.9810205101966858,0.9772288203239441,0.8470911383628845,0.7353578209877014,0.134054034948349,0.932658851146698,0.8514964580535889
110,0.9272116422653198,0.864630937576294,0.0343390554189682,1e-07,0.9810376167297363,0.9772522449493408,0.8471618890762329,0.7354651689529419,0.13403227925300598,0.9326156973838806,0.8516368865966797
111,0.9272564053535461,0.8647087812423706,0.034315891563892365,1e-07,0.9810534715652466,0.9772772789001465,0.8472307920455933,0.7355695366859436,0.13401223719120026,0.9325798153877258,0.8517628312110901
112,0.927301287651062,0.8647860884666443,0.03429274633526802,1e-07,0.9810680747032166,0.9772996306419373,0.8472965359687805,0.7356692552566528,0.13399557769298553,0.9325405955314636,0.8518627882003784
113,0.9273459911346436,0.8648638129234314,0.034269627183675766,1e-07,0.9810845851898193,0.9773243069648743,0.8473591804504395,0.7357644438743591,0.1339832991361618,0.9325120449066162,0.8519877791404724
114,0.9273906350135803,0.8649412989616394,0.034246526658535004,1e-07,0.9811014533042908,0.9773465394973755,0.8474186062812805,0.7358546257019043,0.13397549092769623,0.9324719905853271,0.8520969152450562
115,0.9274352192878723,0.8650186061859131,0.03422345966100693,1e-07,0.9811184406280518,0.9773707985877991,0.8474761247634888,0.7359420657157898,0.13396938145160675,0.9324432611465454,0.8522123098373413
116,0.9274798631668091,0.8650961518287659,0.03420040383934975,1e-07,0.9811341166496277,0.9773972630500793,0.8475321531295776,0.7360268831253052,0.13396494090557098,0.9324066638946533,0.8523147106170654
117,0.9275244474411011,0.86517333984375,0.034177396446466446,1e-07,0.9811499118804932,0.9774196743965149,0.8475868105888367,0.7361100316047668,0.1339617669582367,0.9323770999908447,0.852418065071106
118,0.9275686740875244,0.8652504682540894,0.03415440768003464,1e-07,0.9811646342277527,0.9774424433708191,0.8476392030715942,0.7361894845962524,0.13396087288856506,0.932361364364624,0.8525040745735168
119,0.9276134371757507,0.865327775478363,0.034131426364183426,1e-07,0.98117995262146,0.9774624705314636,0.8476901650428772,0.7362669110298157,0.1339617520570755,0.9323413968086243,0.8525853157043457
120,0.927657961845398,0.8654046654701233,0.0341084785759449,1e-07,0.9811989665031433,0.977485716342926,0.8477395176887512,0.7363418340682983,0.13396452367305756,0.9323051571846008,0.8526521325111389
121,0.9277021884918213,0.865481972694397,0.03408554941415787,1e-07,0.9812161922454834,0.9775112867355347,0.8477874398231506,0.73641437292099,0.13396885991096497,0.9322783350944519,0.8527262210845947
122,0.9277463555335999,0.8655586242675781,0.03406265750527382,1e-07,0.9812332391738892,0.977537989616394,0.8478342294692993,0.7364853024482727,0.13397429883480072,0.9322591423988342,0.85279780626297
123,0.9277907013893127,0.8656356334686279,0.03403978794813156,1e-07,0.9812487959861755,0.9775621294975281,0.8478800654411316,0.7365548014640808,0.13398033380508423,0.9322488307952881,0.8528833985328674
124,0.9278351068496704,0.8657122850418091,0.03401695191860199,1e-07,0.981265664100647,0.9775856137275696,0.8479241728782654,0.7366217374801636,0.1339881420135498,0.9322260618209839,0.8529463410377502
125,0.9278792142868042,0.8657891154289246,0.03399413079023361,1e-07,0.9812828302383423,0.977611780166626,0.8479668498039246,0.7366867661476135,0.13399717211723328,0.9322033524513245,0.8530035614967346
126,0.9279232025146484,0.8658660054206848,0.03397135064005852,1e-07,0.9812994003295898,0.977637529373169,0.8480080366134644,0.7367490530014038,0.13400804996490479,0.9321808815002441,0.8530641198158264
127,0.9279674291610718,0.8659422397613525,0.03394860401749611,1e-07,0.9813169240951538,0.9776600003242493,0.8480477929115295,0.736809253692627,0.13402076065540314,0.9321582913398743,0.8531227707862854
128,0.9280114769935608,0.8660187125205994,0.033925868570804596,1e-07,0.9813326597213745,0.9776832461357117,0.8480859994888306,0.7368672490119934,0.13403502106666565,0.9321371912956238,0.8531746864318848
129,0.928055465221405,0.866095244884491,0.033903177827596664,1e-07,0.9813506603240967,0.977707028388977,0.8481228947639465,0.7369232177734375,0.1340506672859192,0.9321134090423584,0.8532304763793945
130,0.9280993342399597,0.8661715388298035,0.03388049453496933,1e-07,0.9813647270202637,0.9777321219444275,0.8481592535972595,0.7369781732559204,0.13406693935394287,0.9320970773696899,0.8532737493515015
131,0.9281432032585144,0.8662476539611816,0.03385784104466438,1e-07,0.9813811182975769,0.9777553677558899,0.8481945395469666,0.737031877040863,0.13408434391021729,0.932076096534729,0.853320837020874
132,0.9281871318817139,0.8663238286972046,0.033835217356681824,1e-07,0.9813979864120483,0.9777764081954956,0.848228931427002,0.7370838522911072,0.13410277664661407,0.9320542216300964,0.8533626794815063
133,0.9282309412956238,0.8664000034332275,0.03381261229515076,1e-07,0.9814146757125854,0.9777991771697998,0.8482621908187866,0.7371342778205872,0.13412244617938995,0.9320354461669922,0.8534064292907715
134,0.9282746911048889,0.8664758205413818,0.03379004821181297,1e-07,0.9814318418502808,0.9778226017951965,0.8482944369316101,0.737183153629303,0.13414323329925537,0.9320240616798401,0.8534439206123352
135,0.9283182621002197,0.8665518164634705,0.03376749902963638,1e-07,0.9814470410346985,0.977847158908844,0.8483255505561829,0.737230122089386,0.13416533172130585,0.9320032596588135,0.8534867167472839
136,0.9283618330955505,0.8666276335716248,0.03374498710036278,1e-07,0.9814653396606445,0.9778701663017273,0.848355770111084,0.7372761964797974,0.1341879963874817,0.9319897890090942,0.8535299897193909
137,0.9284054636955261,0.866703450679779,0.03372250497341156,1e-07,0.9814802408218384,0.9778897762298584,0.8483855128288269,0.7373212575912476,0.13421130180358887,0.931968629360199,0.853560745716095
138,0.9284488558769226,0.8667789101600647,0.03370004519820213,1e-07,0.9814956784248352,0.9779127240180969,0.8484147191047668,0.7373653054237366,0.13423514366149902,0.9319566488265991,0.8535968065261841
