,Image Name,Acc,F1,Jaccard,Recall,Precision
0,ISIC-2017_Training_Data\ISIC_0011224.jpg,0.9381975446428571,0.8537746970339983,0.7448576600296198,0.7459624258404747,0.9980156542828795
1,ISIC-2017_Training_Data\ISIC_0012768.jpg,0.8248764349489796,0.6173076085536345,0.4464533198941666,0.741783546158677,0.5286044603565302
2,ISIC-2017_Training_Data\ISIC_0013921.jpg,0.9968311543367347,0.9497947584464793,0.9043896572459411,0.9659601798330122,0.9341614906832298
3,ISIC-2017_Training_Data\ISIC_0011079.jpg,0.9633689413265306,0.9603006609356776,0.9236330397207911,0.9527687296416938,0.9679526256204825
4,ISIC-2017_Training_Data\ISIC_0014537.jpg,0.9499162946428571,0.8761763981276177,0.7796387232549983,0.8120376290072153,0.951316071046437
5,ISIC-2017_Training_Data\ISIC_0010330.jpg,0.847038424744898,0.8158633430100046,0.6889942458870248,0.9998823875330785,0.6890500891554547
6,ISIC-2017_Training_Data\ISIC_0014726.jpg,0.9217952806122449,0.9069480673464548,0.8297392285329978,0.9256498378430709,0.8889870298916833
7,ISIC-2017_Training_Data\ISIC_0010864.jpg,0.9731345663265306,0.9218369476980169,0.8550069915026353,0.9969898407124044,0.8572198856896366
8,ISIC-2017_Training_Data\ISIC_0000481.jpg,0.8897480867346939,0.9141393760670495,0.8418570080901061,0.8560506962006919,0.9806853375070765
9,ISIC-2017_Training_Data\ISIC_0000258.jpg,0.9268973214285714,0.9258810216618171,0.8619911204755814,0.8620559903672487,0.9999127094972067
10,ISIC-2017_Training_Data\ISIC_0013896.jpg,0.9906529017857143,0.9494775395884951,0.9038146021328958,0.9972844534962662,0.9060444078947368
11,ISIC-2017_Training_Data\ISIC_0009583.jpg,0.9860092474489796,0.8280254777070064,0.7065217391304348,0.7065217391304348,1.0
12,ISIC-2017_Training_Data\ISIC_0000433.jpg,0.8574418048469388,0.8588734339548189,0.7526539645215948,0.7567097761090251,0.992929154691848
13,ISIC-2017_Training_Data\ISIC_0010337.jpg,0.9563536352040817,0.8976348508927737,0.814280868385346,0.9912253535666357,0.82019304689502
14,ISIC-2017_Training_Data\ISIC_0009885.jpg,0.9928252551020408,0.9336283185840708,0.8755186721991701,0.8764278296988577,0.9988165680473373
15,ISIC-2017_Training_Data\ISIC_0014680.jpg,0.9821627869897959,0.9590332768801207,0.9212910034297775,0.9395515695067265,0.9793400018696831
16,ISIC-2017_Training_Data\ISIC_0011211.jpg,0.9869658801020408,0.9832898972865247,0.9671290711700844,0.9979772833359266,0.9690285541622602
17,ISIC-2017_Training_Data\ISIC_0014714.jpg,0.9286112882653061,0.9449617405734304,0.8956658511010136,0.9034020800282038,0.990529570931581
18,ISIC-2017_Training_Data\ISIC_0010215.jpg,0.9706433354591837,0.9252549855381337,0.8609065155807365,0.8609065155807365,1.0
19,ISIC-2017_Training_Data\ISIC_0000372.jpg,0.9715003188775511,0.947150565451992,0.899606852007863,0.9152857142857143,0.981314136927554
20,ISIC-2017_Training_Data\ISIC_0013430.jpg,0.9900749362244898,0.915764546684709,0.8446177847113885,0.8451451763971277,0.9992617201919527
21,ISIC-2017_Training_Data\ISIC_0000138.jpg,0.9828603316326531,0.9477965278620857,0.9007730471904927,0.9881027718010379,0.9106497142190598
22,ISIC-2017_Training_Data\ISIC_0012503.jpg,0.9931640625,0.9230078563411896,0.8570237598999583,0.8748936170212765,0.9767220902612826
23,ISIC-2017_Training_Data\ISIC_0011382.jpg,0.9823022959183674,0.9712639958578733,0.9441333752752438,0.9904303062302007,0.9528253968253968
24,ISIC-2017_Training_Data\ISIC_0011117.jpg,0.6340481505102041,0.3431351506045647,0.20709905864064254,0.20709905864064254,1.0
25,ISIC-2017_Training_Data\ISIC_0014582.jpg,0.8783282844387755,0.6169291585618372,0.44605752654024133,0.44605752654024133,1.0
26,ISIC-2017_Training_Data\ISIC_0010016.jpg,0.9926458864795918,0.9384487072560467,0.8840351979886863,0.8862633900441084,0.9971641261963843
27,ISIC-2017_Training_Data\ISIC_0000543.jpg,0.9234295280612245,0.8805571099919169,0.7866029771161964,1.0,0.7866029771161964
28,ISIC-2017_Training_Data\ISIC_0000500.jpg,0.9694475446428571,0.9214772319827895,0.8543882978723404,0.8543882978723404,1.0
29,ISIC-2017_Training_Data\ISIC_0013561.jpg,0.9543805803571429,0.751654551372464,0.6021206327133669,0.9574350469872858,0.6186819074834792
