,Image Name,Acc,F1,Jaccard,Recall,Precision
38,ISIC-2017_Training_Data\ISIC_0013034.jpg,0.9819834183673469,0.8899975663178389,0.8017978513483885,0.9731240021287919,0.8199551569506727
39,ISIC-2017_Training_Data\ISIC_0010339.jpg,0.9817641900510204,0.9252145484266449,0.8608365019011407,0.9984124184159464,0.8620164483703929
40,ISIC-2017_Training_Data\ISIC_0011217.jpg,0.9910315688775511,0.9385413821360284,0.8841996911991765,0.8885440910266357,0.9945007235890014
41,ISIC-2017_Training_Data\ISIC_0012102.jpg,0.9969905931122449,0.9604193971166449,0.9238527483610691,0.9581589958158996,0.9626904887020494
42,ISIC-2017_Training_Data\ISIC_0011215.jpg,0.9943997130102041,0.9387399171571833,0.8845521774856204,0.900836820083682,0.9799726900318616
43,ISIC-2017_Training_Data\ISIC_0013044.jpg,0.9960339604591837,0.9020187099950763,0.8215246636771301,0.9978213507625272,0.8230008984725966
44,ISIC-2017_Training_Data\ISIC_0011114.jpg,0.9835977359693877,0.949100129878162,0.9031308851224106,0.9556607298542782,0.9426289926289926
45,ISIC-2017_Training_Data\ISIC_0007475.jpg,0.9816246811224489,0.9232050641345992,0.8573638613861386,0.8590916137033018,0.9976597659765977
46,ISIC-2017_Training_Data\ISIC_0014713.jpg,0.9212372448979592,0.8242774566473988,0.7010816125860374,0.7662863756613757,0.8917644795074081
47,ISIC-2017_Training_Data\ISIC_0000545.jpg,0.9582868303571429,0.9460441855069475,0.8976127580471578,0.9334588187414152,0.9589735549283998
48,ISIC-2017_Training_Data\ISIC_0000276.jpg,0.9745296556122449,0.9690016493645095,0.9398673128499506,0.9506924944076912,0.9880298758470594
49,ISIC-2017_Training_Data\ISIC_0009758.jpg,0.9839365433673469,0.9317180616740088,0.8721649484536083,0.8886554621848739,0.9791666666666666
50,ISIC-2017_Training_Data\ISIC_0012740.jpg,0.9980070153061225,0.9172185430463576,0.8470948012232415,0.992831541218638,0.8523076923076923
51,ISIC-2017_Training_Data\ISIC_0000247.jpg,0.9818439094387755,0.9160291271084893,0.8450680272108844,0.8450680272108844,1.0
52,ISIC-2017_Training_Data\ISIC_0010364.jpg,0.9688895089285714,0.920684924546517,0.8530270219376707,0.9991177767975298,0.8536700273249788
53,ISIC-2017_Training_Data\ISIC_0009975.jpg,0.9554567920918368,0.8854727132974635,0.7944827586206896,0.7944827586206896,1.0
54,ISIC-2017_Training_Data\ISIC_0013304.jpg,0.9795320471938775,0.8230225745304154,0.6992679355783309,0.7033873343151694,0.9916943521594684
55,ISIC-2017_Training_Data\ISIC_0011358.jpg,0.9629304846938775,0.9284835435250691,0.8665135639443089,0.9901590946367066,0.8740408281453598
56,ISIC-2017_Training_Data\ISIC_0013207.jpg,0.9765625,0.6216216216216216,0.45098039215686275,0.45098039215686275,1.0
57,ISIC-2017_Training_Data\ISIC_0012826.jpg,0.9846540178571429,0.938879187172567,0.8847995212447636,0.9611571591093775,0.917610550814585
58,ISIC-2017_Training_Data\ISIC_0010180.jpg,0.9642059948979592,0.8607536052101101,0.7555464815570981,0.7555464815570981,1.0
59,ISIC-2017_Training_Data\ISIC_0015032.jpg,0.9592833227040817,0.917564459508534,0.8476850816372177,0.9890396659707724,0.855723639647776
60,ISIC-2017_Training_Data\ISIC_0014769.jpg,0.9746293048469388,0.969814810423731,0.9413985177001335,0.9623529411764706,0.9773932992400708
61,ISIC-2017_Training_Data\ISIC_0013315.jpg,0.9326371173469388,0.6530486553069185,0.4848346288675507,0.5109219402505621,0.9047212741751991
62,ISIC-2017_Training_Data\ISIC_0000038.jpg,0.8998525191326531,0.8929187887570055,0.8065522020326455,0.8065522020326455,1.0
63,ISIC-2017_Training_Data\ISIC_0012739.jpg,0.9937220982142857,0.8110377924415116,0.6821392532795156,1.0,0.6821392532795156
64,ISIC-2017_Training_Data\ISIC_0013675.jpg,0.9935626594387755,0.9545390570021112,0.9130317716747443,0.9388150609080842,0.9707987403378185
